cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits,sim
18,14,0.03360724449157715,0.1421644687652588,"{'0100000': 9, '0001000': 55, '0000000': 885, '0000010': 10, '0010000': 21, '1001000': 1, '1100000': 1, '0000100': 16, '0000001': 9, '1000000': 15, '0101000': 2}",12,"{'3': 10, '5': 2, '5,3': 1}",0.011983871459960938,0.09291529655456543,"{'0100000': 5, '0001000': 11, '0000000': 898, '0010000': 13, '0000001': 52, '0000010': 7, '1000010': 1, '0000100': 10, '1000000': 15, '0001001': 3, '0100100': 1, '0010001': 3, '1000001': 1, '0110000': 1, '0000011': 1, '0000101': 1, '1100000': 1}",2,"{'1,3': 1}",0.01597905158996582,0.09688425064086914,"{'0001000': 8, '0000000': 902, '0000010': 9, '0001001': 1, '0010000': 10, '0000001': 53, '0000100': 11, '1000000': 15, '0010100': 1, '0100000': 8, '1000001': 1, '0010001': 1, '0101000': 1, '0011000': 1, '1000101': 1, '0000011': 1}",2,"{'1,3': 1}",0.0199737548828125,0.0953521728515625,"{'0001000': 48, '0100000': 13, '0000000': 862, '0010000': 4, '0000001': 16, '0000100': 16, '0000010': 19, '1000011': 6, '1000001': 21, '1001001': 4, '0010010': 2, '1000000': 8, '0000011': 1, '0001001': 2, '1001000': 1, '0001100': 1}",41,"{'0': 33, '0,1': 2, '1,3': 2, '5,6': 2, '1,0': 1, '3,1': 1, '6,5': 1, '3,5': 1}",{'0000000': 1024}
18,15,0.0160064697265625,0.07508707046508789,"{'0010000': 20, '0000001': 442, '0100000': 5, '0011001': 1, '0010001': 29, '0000000': 465, '0000100': 1, '1000101': 1, '0000011': 6, '1000000': 6, '0000101': 2, '0010011': 2, '0001000': 10, '1000001': 5, '1010000': 1, '0001001': 7, '0000010': 11, '0100001': 8, '0010010': 2}",4,{5: 3},0.015978336334228516,0.09189963340759277,"{'1000001': 7, '0100000': 11, '0001000': 5, '0000000': 553, '0001001': 13, '0000001': 395, '0000100': 7, '1000000': 5, '0101000': 1, '0000011': 4, '0000101': 2, '0100001': 4, '0000010': 8, '1000100': 2, '0010001': 3, '0010000': 2, '1010001': 1, '1010000': 1}",4,{1: 3},0.015978336334228516,0.08969902992248535,"{'0010001': 3, '0000000': 475, '0100001': 6, '0010000': 6, '0001001': 8, '0000001': 422, '0000010': 33, '0000100': 8, '0000011': 32, '0100000': 7, '1000001': 5, '0000101': 9, '1000000': 3, '0000110': 1, '0001000': 6}",4,{0: 3},0.01597881317138672,0.09592127799987793,"{'0000110': 1, '1000000': 7, '0000001': 461, '0001000': 5, '0010001': 5, '0000000': 449, '0000101': 7, '0000111': 1, '0110000': 1, '1000001': 10, '0000010': 26, '1000101': 1, '0000011': 27, '0000100': 11, '0100000': 4, '1010000': 1, '0100001': 2, '0001001': 4, '0010000': 1}",34,{0: 33},"{'0000000': 510, '0000001': 514}"
18,16,0.016005992889404297,0.07989215850830078,"{'0001000': 12, '0000000': 905, '0100000': 13, '0000001': 11, '0010000': 48, '1000100': 1, '0000010': 7, '0000100': 13, '1000000': 11, '1010010': 1, '0010100': 1, '0001100': 1}",2,{5: 1},0.015978574752807617,0.0905466079711914,"{'0001000': 4, '0100000': 13, '0000000': 912, '0000010': 10, '0000001': 45, '0010000': 12, '0000100': 14, '1000000': 8, '1100000': 1, '1000001': 1, '1001000': 1, '0011001': 1, '0000011': 1, '0010001': 1}",2,{1: 1},0.015978336334228516,0.09291410446166992,"{'0001000': 3, '0100000': 7, '0000000': 911, '0000100': 16, '1000010': 1, '1000100': 1, '0000010': 49, '0000001': 10, '0010000': 12, '0000110': 1, '1000000': 11, '0001010': 1, '0000011': 1}",2,{0: 1},0.01597881317138672,0.09593558311462402,"{'0001000': 7, '0000000': 915, '0000001': 10, '0010000': 6, '0000010': 57, '1000000': 13, '0000011': 1, '0000100': 6, '0100000': 5, '0100010': 1, '0100100': 1, '0010010': 1, '0010001': 1}",25,{0: 24},{'0000000': 1024}
18,17,0.0199737548828125,0.07184433937072754,"{'0001001': 5, '0010000': 5, '0100001': 7, '0000001': 383, '0001000': 5, '0000000': 563, '0000100': 13, '0000010': 9, '0000011': 7, '0010001': 8, '0100000': 7, '0000101': 7, '1000001': 2, '1000000': 3}",4,{1: 3},0.015978336334228516,0.08790135383605957,"{'0001000': 7, '0000000': 498, '0000010': 5, '0000001': 450, '1111000': 1, '0000011': 3, '0000101': 4, '1000001': 7, '0100001': 10, '0000100': 7, '0010000': 8, '0000110': 1, '1000000': 3, '0001001': 11, '0010001': 2, '0100000': 7}",4,{1: 3},0.01597905158996582,0.09427022933959961,"{'0000010': 14, '0001000': 7, '0000000': 480, '0100001': 4, '0000001': 450, '0000100': 7, '1000001': 8, '1000101': 1, '0000011': 18, '0010000': 3, '0000101': 6, '0010010': 1, '0010001': 4, '0100000': 4, '0011000': 1, '1000000': 8, '0001001': 5, '0010011': 1, '0001011': 1, '0100011': 1}",4,{0: 3},0.01198434829711914,0.09189701080322266,"{'0001001': 9, '0000001': 442, '0001000': 6, '0000000': 484, '0000111': 1, '1000001': 5, '0000011': 24, '0000010': 22, '1000000': 5, '0010000': 3, '0000101': 4, '0010001': 3, '1000010': 1, '0000100': 3, '0100001': 5, '0100000': 6, '0011000': 1}",40,{0: 39},"{'0000000': 524, '0000001': 500}"
19,4,0.03054666519165039,0.08090662956237793,"{'1000010': 450, '0000100': 7, '1000110': 8, '0000000': 430, '0010000': 4, '1001010': 23, '1000011': 4, '1000100': 2, '0000010': 27, '1100010': 5, '0000110': 1, '1000000': 16, '0000001': 5, '1010010': 6, '0001000': 23, '1011010': 1, '0100000': 4, '0100010': 1, '1001000': 2, '0000011': 2, '1100000': 1, '1010000': 1, '1000001': 1}",8,"{'5': 3, '5,4': 2, '5,3': 1, '4,5': 1}",0.0199735164642334,0.15179705619812012,"{'0100000': 8, '1000110': 6, '0000000': 450, '0000100': 3, '1000010': 405, '1000111': 1, '0000001': 27, '0000011': 5, '1100010': 8, '1000000': 41, '0000110': 1, '0000010': 20, '1000011': 23, '0001000': 11, '1001000': 1, '1000001': 5, '0010000': 2, '1001010': 1, '1010011': 1, '1010010': 4, '1100000': 1}",8,"{'1': 3, '1,2': 2, '1,3': 1, '2,1': 1}",0.01646876335144043,0.0958704948425293,"{'0000100': 3, '1000010': 412, '1001000': 2, '1000000': 31, '0001000': 18, '0100000': 4, '1000110': 1, '0000000': 462, '1001010': 18, '0000010': 35, '1000011': 6, '0100100': 1, '1010010': 8, '0010000': 12, '0011000': 1, '0000001': 5, '1100010': 3, '1000001': 1, '0001001': 1}",8,"{'5': 3, '5,6': 2, '5,3': 1, '6,5': 1}",0.0199737548828125,0.10006594657897949,"{'1001010': 10, '1000010': 383, '0000100': 7, '1100010': 6, '1000000': 26, '1000110': 3, '0000000': 438, '0000001': 38, '1000011': 33, '0000010': 37, '1000100': 2, '0100010': 2, '0001000': 6, '1000001': 4, '0010000': 4, '1001000': 4, '0100000': 6, '0000011': 3, '0100001': 1, '0001010': 3, '0101000': 1, '1010010': 2, '1001011': 3, '1100000': 1, '0001001': 1}",22,"{'0': 8, '1,3': 4, '0,1': 3, '1,0': 3, '3,1': 2, '5,6': 2, '6,5': 1, '3,5': 1}","{'0000000': 559, '1000010': 465}"
19,5,0.04094648361206055,0.08090639114379883,"{'0100001': 22, '0001001': 52, '0000001': 849, '1000001': 16, '0100000': 9, '0000000': 37, '0000011': 11, '0000101': 5, '0010001': 14, '0101001': 3, '0001000': 2, '0000100': 1, '0010000': 1, '0000010': 2}",10,"{'5': 7, '3': 4, '5,3': 2}",0.019972801208496094,0.09447097778320312,"{'0100001': 14, '0001001': 41, '0000001': 891, '0010001': 8, '0000000': 32, '1000001': 11, '0000101': 8, '0000011': 12, '1001001': 1, '0001011': 1, '0100010': 1, '0100000': 1, '0101101': 1, '0001000': 1, '0010011': 1}",5,"{'5': 2, '3,5': 1, '5,3': 1}",0.015978336334228516,0.09574389457702637,"{'0100000': 4, '0010001': 6, '0000000': 180, '0001001': 9, '0100001': 16, '0000001': 782, '0000101': 5, '0000011': 7, '0001000': 2, '1000000': 1, '0101001': 1, '0010000': 2, '1000001': 4, '0000100': 3, '0001101': 1, '0000010': 1}",5,"{'1': 2, '3,1': 1, '1,3': 1}",0.016954660415649414,0.10271120071411133,"{'0100001': 6, '0001001': 8, '0000001': 727, '0001000': 7, '0000000': 194, '0000011': 20, '0100010': 9, '0000101': 12, '0100000': 14, '0010001': 8, '1000001': 7, '1000000': 3, '0000010': 4, '1000010': 1, '0000100': 3, '0100101': 1}",23,"{'1': 15, '1,3': 3, '0,1': 2, '3,5': 2, '1,0': 1, '5,3': 1, '3,1': 1}",{'0000001': 1024}
19,6,0.027924060821533203,0.08748722076416016,"{'0000100': 427, '0010101': 421, '0010111': 21, '1000000': 1, '0110001': 2, '0000110': 29, '0000010': 1, '1000100': 6, '0110101': 11, '0010001': 25, '1000110': 1, '0000000': 14, '0010100': 23, '0011100': 1, '1010101': 8, '0001100': 5, '0000101': 15, '1010111': 1, '0000111': 1, '0100101': 1, '0011101': 4, '0110100': 1, '0100110': 1, '1101100': 1, '0100000': 1, '0100100': 1, '1011101': 1}",9,"{'5': 5, '5,3': 1, '5,6': 1, '5,4': 1}",0.023978471755981445,0.09968256950378418,"{'0000100': 411, '0010101': 457, '0000101': 17, '0010100': 11, '0010001': 23, '0110111': 1, '0000000': 11, '0110001': 1, '0000110': 22, '0001100': 10, '0010011': 1, '1010101': 5, '0011001': 1, '0011101': 6, '0010111': 19, '0100100': 7, '0000111': 3, '1010110': 1, '1000100': 6, '0110101': 8, '0001110': 1, '0011111': 1, '0010000': 1}",9,"{'5': 5, '5,3': 1, '5,6': 1, '5,4': 1}",0.018949270248413086,0.09840941429138184,"{'0000100': 433, '0010101': 355, '0010100': 94, '0000101': 48, '0001100': 9, '1000100': 6, '0110101': 6, '0010001': 22, '0000000': 21, '1010101': 1, '1110100': 1, '0010000': 3, '0100101': 1, '0011101': 3, '1100100': 1, '1010100': 2, '0000110': 3, '0110001': 1, '0100100': 5, '0110100': 1, '0010111': 5, '0011100': 1, '0000001': 2}",9,"{'1': 5, '1,3': 1, '1,0': 1, '1,2': 1}",0.018949508666992188,0.10191464424133301,"{'0100100': 35, '0000100': 417, '0110011': 4, '0010101': 387, '0100000': 4, '1010101': 4, '0000000': 27, '0000010': 1, '1000100': 9, '0110101': 22, '0110010': 1, '0000101': 16, '0100010': 3, '0001100': 6, '1010100': 1, '0010111': 10, '0110001': 7, '0000110': 9, '0010001': 22, '0010100': 18, '0110100': 1, '1000101': 1, '0101100': 3, '0001010': 1, '0100001': 1, '0011101': 6, '0010011': 3, '1001100': 1, '0100101': 1, '0001000': 1, '0000001': 1, '1010001': 1}",19,"{'1': 9, '3,5': 3, '1,3': 3, '0,1': 2, '4,5': 2, '1,0': 1, '5,3': 1, '1,2': 1, '3,1': 1, '5,4': 1}","{'0010101': 545, '0000100': 479}"
19,7,0.029921531677246094,0.08778834342956543,"{'0011000': 2, '0001001': 209, '0000001': 216, '0101000': 2, '0000000': 313, '0001000': 241, '0000100': 4, '0000010': 3, '0001101': 3, '0010001': 3, '1000000': 4, '0001011': 2, '1000001': 3, '0001010': 2, '0100001': 3, '0101001': 3, '1001001': 2, '0001100': 3, '0010000': 5, '0000011': 1}",10,"{'1': 6, '1,3': 2, '3,1': 1}",0.019946575164794922,0.09446239471435547,"{'0100001': 4, '0001010': 3, '0001001': 200, '0000001': 213, '0000000': 296, '0001000': 259, '1001001': 4, '1000001': 4, '0001100': 4, '0101100': 1, '0000011': 1, '1001010': 1, '0000010': 4, '0000101': 3, '0010001': 2, '0000110': 1, '1000000': 4, '0000100': 4, '1001000': 4, '0001101': 2, '0101000': 1, '0010000': 4, '0011001': 1, '0011000': 1, '0100000': 2, '0101001': 1}",10,"{'1': 6, '1,3': 2, '3,1': 1}",0.017247676849365234,0.10072445869445801,"{'0000000': 278, '0001000': 267, '0010000': 3, '0000001': 233, '0001001': 198, '0000101': 4, '1001001': 3, '0001100': 5, '0001010': 1, '0101001': 4, '1000001': 3, '1000000': 5, '1001000': 1, '0000010': 5, '0001101': 1, '0101000': 2, '0100000': 2, '0000100': 2, '0011000': 2, '0010001': 3, '0001011': 1, '0000011': 1}",10,"{'1': 6, '1,3': 2, '3,1': 1}",0.019754886627197266,0.10874032974243164,"{'0010000': 4, '0100001': 5, '0001010': 7, '0001001': 190, '0000001': 209, '0001000': 263, '0000000': 283, '0001011': 6, '0010010': 1, '1000001': 4, '1001000': 4, '0001100': 3, '0000101': 3, '1000011': 1, '1001001': 2, '0000011': 7, '0100000': 4, '1000010': 1, '0000100': 4, '0001101': 3, '0101000': 2, '0011001': 1, '0101001': 4, '1010001': 1, '1000000': 4, '0011000': 1, '0000010': 5, '0010001': 2}",17,"{'1': 7, '0': 3, '0,1': 2, '1,3': 2, '1,0': 1, '3,1': 1}","{'0001001': 258, '0000001': 234, '0001000': 272, '0000000': 260}"
19,8,0.03143477439880371,0.09716224670410156,"{'0000001': 392, '0100001': 373, '0000000': 97, '0100000': 103, '0000101': 7, '1100001': 3, '0000011': 4, '0100011': 7, '0101001': 6, '0010001': 5, '0100101': 6, '1100000': 2, '0110000': 1, '1000001': 4, '0110001': 4, '1000000': 1, '0101000': 1, '0100100': 1, '0001101': 1, '0001001': 3, '0001000': 1, '0000100': 1, '0100010': 1}",8,"{'1': 4, '1,3': 2, '3,1': 1}",0.021940946578979492,0.16399455070495605,"{'0100001': 353, '0000001': 423, '0000000': 85, '0100000': 93, '1000000': 2, '0110001': 11, '0000011': 7, '1100001': 4, '0100101': 7, '1000001': 4, '1100000': 1, '0000010': 4, '0001001': 4, '0000100': 2, '0101001': 5, '0100011': 6, '0100010': 2, '0000101': 1, '0010000': 2, '0010001': 6, '0001000': 2}",8,"{'1': 4, '1,3': 2, '3,1': 1}",0.017451047897338867,0.11188745498657227,"{'0101001': 7, '0001001': 6, '0100001': 381, '0000001': 383, '0100000': 88, '0000000': 100, '0110001': 7, '0000011': 8, '0010001': 5, '1100000': 1, '0100011': 5, '0000101': 2, '0110000': 1, '1000001': 10, '0000010': 2, '0110101': 1, '0000100': 2, '0100101': 7, '1100001': 5, '0001000': 3}",8,"{'1': 4, '1,3': 2, '3,1': 1}",0.021940946578979492,0.09275197982788086,"{'0000001': 372, '0100001': 369, '0000011': 9, '0100011': 18, '0100000': 86, '0000000': 104, '0000010': 5, '1100001': 8, '0010001': 7, '0100100': 2, '0101000': 4, '0001001': 5, '0000101': 9, '0110001': 2, '1000000': 1, '0001000': 4, '0110000': 1, '1000001': 4, '0100101': 4, '1100101': 1, '0101001': 7, '0100111': 1, '1100000': 1}",16,"{'0': 8, '0,1': 2, '3,5': 2, '1,3': 2, '1,0': 1, '5,3': 1, '3,1': 1, '1': 1}","{'0000001': 503, '0100001': 521}"
19,9,0.06301379203796387,0.08873128890991211,"{'1000001': 50, '1001000': 10, '1000000': 847, '1100000': 22, '0000100': 1, '1000010': 9, '0000001': 15, '0000000': 50, '1000100': 10, '1010000': 7, '1000101': 1, '1100001': 1, '0001000': 1}",10,"{'1': 6, '3': 5, '1,3': 3}",0.01967144012451172,0.10795927047729492,"{'1001000': 44, '1000000': 876, '1000001': 14, '0000010': 1, '1000100': 13, '0000000': 33, '1100000': 11, '0000100': 1, '1000010': 11, '1010000': 8, '0000001': 5, '0010000': 1, '0001000': 1, '1001100': 2, '1001001': 2, '1101000': 1}",5,"{'5,3': 2, '5': 1, '3,5': 1}",0.018297433853149414,0.11070418357849121,"{'1001000': 52, '1000000': 870, '1010000': 8, '1100000': 10, '1000001': 9, '0000010': 1, '1000100': 8, '0001000': 1, '0000000': 44, '1010001': 1, '0000001': 7, '0100000': 2, '1000010': 7, '1001001': 1, '1101000': 1, '1011000': 1, '1010010': 1}",5,"{'5,3': 2, '5': 1, '3,5': 1}",0.020943880081176758,0.10290074348449707,"{'1000000': 814, '1001001': 5, '1000001': 59, '0000100': 1, '1000010': 22, '1100000': 14, '0000001': 12, '0100000': 1, '1000110': 1, '0000000': 48, '1000100': 12, '0000010': 7, '1010000': 11, '1001000': 10, '1100100': 1, '0001010': 1, '0001000': 1, '0000011': 1, '1100001': 2, '1100010': 1}",27,"{'0': 20, '0,1': 2, '5,6': 2, '3,5': 2, '1,3': 2, '1,0': 1, '6,5': 1, '5,3': 1, '3,1': 1}",{'1000000': 1024}
19,10,0.03595089912414551,0.08391022682189941,"{'0001000': 107, '0010001': 1, '0000000': 447, '0000001': 38, '0010000': 4, '0001001': 373, '0000100': 11, '0100100': 1, '0001101': 6, '0000110': 1, '1000000': 7, '1001001': 4, '1001000': 2, '0101001': 3, '0011000': 2, '0001011': 4, '0000010': 7, '0100000': 2, '0000011': 2, '0001010': 1, '1101001': 1}",6,"{'1': 3, '1,3': 1, '1,0': 1}",0.019972801208496094,0.11228823661804199,"{'0001000': 23, '0000000': 405, '0000001': 21, '0010000': 32, '0001001': 480, '0001100': 1, '0010010': 3, '1000000': 7, '0101000': 1, '0100000': 5, '0001011': 4, '0011001': 17, '1001001': 3, '0111000': 1, '0101001': 8, '0010001': 2, '0000100': 5, '0000010': 2, '0001101': 2, '0100001': 1, '1001000': 1}",6,"{'5': 3, '5,3': 1, '5,6': 1}",0.0199737548828125,0.1035456657409668,"{'0010000': 28, '0101001': 8, '0000001': 16, '0001001': 421, '0001000': 22, '0011001': 34, '0000000': 453, '0000100': 7, '1001001': 10, '1000000': 8, '0000010': 3, '1100000': 1, '0001101': 3, '0001011': 1, '0011000': 3, '0010001': 1, '0011011': 2, '0001010': 1, '0100000': 1, '1011001': 1}",6,"{'5': 3, '5,3': 1, '5,6': 1}",0.0199737548828125,0.0935525894165039,"{'0001000': 95, '0000000': 450, '0000001': 42, '0001001': 336, '0001011': 17, '0000010': 21, '0000110': 2, '1000000': 9, '0000100': 12, '0010000': 6, '0001101': 9, '0011001': 3, '0101001': 4, '1001000': 2, '0001010': 3, '1001001': 3, '0100000': 6, '0001100': 1, '0000101': 1, '0000011': 2}",20,"{'0': 7, '1': 7, '0,1': 3, '1,0': 1, '1,3': 1}","{'0000000': 506, '0001001': 518}"
19,11,0.031957387924194336,0.08380556106567383,"{'0100001': 4, '0010000': 3, '0001001': 7, '0000001': 752, '0010001': 15, '0000000': 196, '1000000': 5, '0000101': 11, '0000011': 8, '1000001': 15, '1000010': 1, '0000100': 2, '0100000': 3, '0000010': 1, '1010000': 1}",12,"{'3': 10, '1,3': 1, '1': 1}",0.01795196533203125,0.16307473182678223,"{'0100001': 16, '0000001': 735, '0000000': 210, '0000101': 8, '1000000': 5, '0110000': 1, '1000001': 10, '0000011': 11, '0000010': 2, '0100000': 3, '0001001': 8, '0010001': 10, '0001000': 2, '0000100': 3}",3,"{'1,3': 1, '1': 1}",0.015977859497070312,0.10739278793334961,"{'0100001': 13, '0001001': 16, '0000001': 763, '0010001': 8, '0000000': 176, '0000010': 4, '0000011': 9, '1000001': 12, '1000000': 2, '0000101': 12, '0010000': 2, '0001101': 1, '0000100': 4, '0001000': 1, '0100000': 1}",3,"{'1,3': 1, '1': 1}",0.02396869659423828,0.09170746803283691,"{'0100001': 12, '0001001': 13, '1000111': 1, '0000001': 742, '0010001': 5, '0000000': 164, '0000100': 4, '1000010': 8, '0000011': 16, '1000001': 19, '1000011': 1, '0000101': 9, '0110001': 1, '1000000': 13, '0000010': 5, '0001000': 3, '0100000': 1, '1011001': 1, '1001000': 2, '0010000': 2, '0100101': 1, '1001001': 1}",43,"{'1': 28, '0': 10, '0,1': 2, '5,6': 2, '3,5': 2, '1,0': 1, '6,5': 1, '5,3': 1, '1,3': 1}",{'0000001': 1024}
19,12,0.04793739318847656,0.09566545486450195,"{'0000000': 23, '0011001': 30, '0001000': 432, '0000001': 20, '0001001': 447, '0011000': 21, '0001100': 4, '0001011': 14, '0101001': 3, '1001001': 6, '0001101': 6, '0101000': 1, '0001010': 6, '1001000': 4, '0000011': 1, '1001100': 1, '0011101': 1, '0010001': 2, '1011001': 1, '0010000': 1}",12,"{'3': 10, '5': 4, '5,3': 1}",0.0275113582611084,0.10425400733947754,"{'0000000': 15, '0011001': 26, '0001000': 449, '0011000': 27, '0101001': 6, '0000001': 21, '0001001': 447, '0001100': 2, '1001000': 3, '0000101': 1, '0101000': 8, '0001010': 1, '1001001': 5, '0010001': 3, '0010000': 1, '1011001': 1, '0001011': 3, '0000010': 1, '0011100': 1, '0100000': 1, '0001101': 2}",7,"{'5': 5, '5,3': 1}",0.021941423416137695,0.09827208518981934,"{'0101001': 11, '0011000': 21, '0001001': 416, '0011001': 21, '0000000': 21, '0001000': 477, '0000011': 1, '0001011': 5, '0000001': 12, '1001000': 8, '1011001': 2, '0111000': 2, '1001001': 3, '0000010': 1, '0001010': 3, '0101000': 8, '0001101': 5, '0010000': 2, '0001100': 3, '0010001': 1, '0000100': 1}",7,"{'5': 5, '5,3': 1}",0.0249330997467041,0.09613299369812012,"{'0000000': 27, '0001000': 510, '0011000': 4, '0000001': 21, '0001001': 385, '1001000': 8, '0001101': 5, '0001011': 13, '0101001': 5, '0001010': 12, '0000011': 5, '0000101': 1, '0001100': 9, '0000010': 2, '1000001': 2, '0101000': 3, '0011001': 6, '0100000': 1, '0010000': 1, '1001001': 4}",46,"{'0': 25, '1': 16, '0,1': 2, '1,0': 1, '1,3': 1}","{'0001000': 482, '0001001': 542}"
19,13,0.03142046928405762,0.08127880096435547,"{'0011000': 57, '0010000': 874, '0001000': 2, '0000000': 33, '0010001': 8, '0010100': 5, '0010010': 16, '0110001': 1, '1000000': 1, '1010000': 15, '0110000': 8, '0011010': 1, '0000001': 1, '0011001': 1, '0000100': 1}",12,"{'3': 10, '5,3': 1, '5': 1}",0.020782947540283203,0.08776497840881348,"{'0011000': 38, '0000001': 3, '0010000': 892, '0010001': 12, '0000000': 36, '1011000': 1, '0010100': 12, '1010000': 13, '0110000': 10, '0010010': 3, '0000100': 1, '0001000': 2, '0010101': 1}",5,"{'5': 3, '5,3': 1}",0.019946813583374023,0.09903573989868164,"{'0011000': 15, '0010000': 862, '0000000': 38, '0010001': 50, '0011001': 1, '0010010': 16, '1010000': 14, '0010100': 12, '0110000': 5, '1000000': 2, '0011010': 1, '0000001': 3, '1010001': 1, '0000010': 1, '0010011': 1, '0010110': 1, '0001000': 1}",5,"{'1': 3, '1,3': 1}",0.02536630630493164,0.09093737602233887,"{'0011000': 16, '0000001': 16, '0010000': 828, '0001000': 5, '0010001': 61, '0000000': 31, '1010000': 8, '0110000': 9, '1000001': 1, '0010010': 21, '0000010': 3, '0000011': 9, '1011000': 1, '0010100': 4, '0011100': 2, '0010101': 2, '0001010': 1, '0100000': 1, '1010001': 1, '1000000': 1, '0110001': 1, '0110010': 1, '0000100': 1}",27,"{'1': 19, '0,1': 2, '4,5': 2, '3,5': 2, '0': 1, '1,0': 1, '5,4': 1, '5,3': 1, '1,3': 1}",{'0010000': 1024}
19,14,0.039948225021362305,0.08118104934692383,"{'0100000': 8, '0010001': 8, '0000000': 524, '0001001': 6, '0100001': 8, '0000001': 418, '0000100': 13, '0000010': 7, '0000011': 6, '0010000': 4, '0110000': 1, '1000001': 3, '0000101': 8, '1000000': 5, '0001000': 5}",12,"{'3': 10, '1': 4, '1,3': 1}",0.023968935012817383,0.09420633316040039,"{'0001001': 31, '0000001': 467, '0010001': 6, '0100000': 5, '0000000': 443, '0000010': 8, '0000100': 6, '0000011': 6, '1000001': 7, '0010000': 4, '0001000': 28, '1000011': 1, '0000101': 3, '0100001': 4, '0101000': 1, '1001001': 1, '1000000': 2, '0101001': 1}",5,"{'5': 3, '5,3': 1}",0.0199739933013916,0.0958714485168457,"{'0010001': 6, '0000000': 472, '0100001': 4, '0001001': 26, '0010000': 6, '0000001': 446, '0000011': 7, '1000000': 7, '0001000': 25, '0000100': 4, '0000010': 9, '1100001': 1, '0000101': 4, '0101000': 2, '0100000': 4, '1001000': 1}",6,"{'5': 4, '5,3': 1}",0.02396845817565918,0.08491206169128418,"{'0010001': 4, '0001000': 12, '0000000': 483, '0101000': 5, '0001010': 2, '0100001': 11, '0000001': 420, '1000000': 4, '0000010': 12, '0001001': 7, '0000011': 16, '0100000': 13, '0010000': 7, '1000001': 5, '0101001': 4, '0100011': 3, '0000101': 8, '0100010': 3, '0000100': 5}",52,"{'0': 28, '1': 19, '0,1': 2, '3,5': 2, '1,0': 1, '5,3': 1, '1,3': 1}","{'0000000': 525, '0000001': 499}"
19,15,0.0399472713470459,0.15032172203063965,"{'1000000': 878, '0000001': 3, '1000010': 8, '1100000': 7, '0000000': 36, '1000001': 65, '1000100': 11, '0000010': 1, '1001000': 7, '1010000': 6, '1100001': 1, '1000011': 1}",12,"{'3': 10, '1': 3, '1,3': 1}",0.015978336334228516,0.10365843772888184,"{'1001000': 8, '1000000': 884, '1000001': 42, '0000000': 37, '1000101': 2, '1100001': 1, '1100000': 8, '0000010': 1, '1000100': 13, '0000100': 1, '1000010': 10, '1010000': 10, '1000011': 3, '0000001': 4}",6,"{'1': 4, '1,3': 1}",0.015994787216186523,0.09206461906433105,"{'1001000': 7, '1000000': 870, '1100000': 13, '0000100': 2, '1000010': 9, '0000000': 38, '1000001': 54, '1000100': 10, '0000010': 2, '1010000': 7, '1000111': 1, '0000001': 4, '0001000': 1, '1000101': 2, '1010100': 1, '1100001': 1, '1001001': 1, '1100010': 1}",6,"{'1': 4, '1,3': 1}",0.02419877052307129,0.09589624404907227,"{'1001000': 42, '1000000': 841, '0000001': 16, '1101000': 3, '1000010': 25, '1000001': 15, '0000000': 32, '1000110': 1, '0001001': 11, '1010000': 4, '1100000': 3, '1001100': 1, '0000011': 8, '1001001': 3, '0001011': 1, '0100011': 1, '0000010': 3, '1000100': 8, '0001000': 3, '0000101': 1, '1001010': 1, '0010000': 1}",46,"{'3': 29, '0': 9, '0,1': 2, '1,3': 2, '5,6': 2, '1,0': 1, '3,1': 1, '6,5': 1, '3,5': 1}",{'1000000': 1024}
19,16,0.023967981338500977,0.07777714729309082,"{'0010001': 7, '0100000': 7, '0000000': 566, '0010000': 5, '0100001': 8, '0000001': 391, '0000101': 2, '0000100': 6, '0001001': 8, '1000000': 4, '0000011': 4, '1000001': 4, '0000010': 4, '0001000': 5, '0010011': 1, '0101000': 1, '0001100': 1}",4,{1: 3},0.020238637924194336,0.09901118278503418,"{'0100000': 10, '0001000': 8, '0010001': 39, '0000000': 443, '0010000': 26, '0001001': 13, '0000001': 444, '0110001': 1, '1000000': 7, '0011001': 2, '0100001': 8, '0000011': 6, '0000100': 6, '0000010': 1, '1010001': 1, '0110000': 2, '1000001': 4, '0000101': 1, '0101001': 1, '1010000': 1}",4,{5: 3},0.015978097915649414,0.09398937225341797,"{'0001000': 10, '0100000': 8, '0000000': 439, '0001001': 1, '0000001': 465, '1000000': 10, '0000110': 1, '0000011': 25, '0000010': 28, '1000010': 1, '0000100': 6, '0010011': 1, '0001010': 3, '0100001': 4, '0000101': 8, '1000001': 6, '0010000': 3, '0010001': 4, '1100000': 1}",4,{0: 3},0.011984586715698242,0.09491491317749023,"{'0001000': 7, '0000000': 500, '0001001': 2, '0000001': 438, '1000011': 1, '0000101': 7, '0000011': 21, '0000010': 17, '0000100': 4, '1000000': 8, '0010011': 1, '0100001': 7, '0010000': 1, '0100000': 5, '0010001': 3, '0011001': 1, '1000001': 1}",47,{0: 46},"{'0000000': 515, '0000001': 509}"
