cost,depth,tqc3TT,tqc3RT,tqc3Depth,tqc2TT,tqc2RT,tqc2Depth,tqc1TT,tqc1RT,tqc1Depth,tqc0TT,tqc0RT,tqc0Depth
11,5,0.03182506561279297,0.0984541893005371,3.0,0.01835448741912842,0.10784995555877686,3.0,0.02750558853149414,0.11437456607818604,3.3,0.018303704261779786,0.11489219665527343,9.5
11,6,0.03237128257751465,0.09898500442504883,2.0,0.019573426246643065,0.11261460781097413,2.0,0.027789855003356935,0.11340179443359374,2.4,0.018123626708984375,0.11146397590637207,13.5
11,7,0.02765357494354248,0.10343520641326905,3.0,0.03152854442596435,0.11705141067504883,3.0,0.01900191307067871,0.11003992557525635,3.0,0.011864376068115235,0.11546528339385986,14.8
11,8,0.027889037132263185,0.12102444171905517,1.7,0.02215733528137207,0.10707108974456787,1.7,0.0186138391494751,0.11424963474273682,1.7,0.014686799049377442,0.10726051330566407,21.4
11,9,0.028966784477233887,0.1189143180847168,3.0,0.022689962387084962,0.10706002712249756,3.0,0.019997644424438476,0.10496330261230469,3.0,0.02539682388305664,0.10784335136413574,21.2
11,10,0.03801441192626953,0.10971927642822266,1.3,0.018881559371948242,0.10626420974731446,1.3,0.017602825164794923,0.11744999885559082,1.3,0.01231238842010498,0.10504636764526368,20.0
12,2,0.028479337692260742,0.10174968242645263,3.3,0.015632987022399902,0.11766765117645264,3.3,0.013884925842285156,0.10778253078460694,3.3,0.014921164512634278,0.13138327598571778,4.4
12,3,0.038084673881530764,0.10791492462158203,3.8,0.022533011436462403,0.12671661376953125,3.8,0.020565366744995116,0.11361179351806641,3.9,0.018809247016906738,0.1299741268157959,7.7
12,4,0.03321089744567871,0.10573694705963135,3.7,0.01902163028717041,0.12198138236999512,3.7,0.01889169216156006,0.11588015556335449,4.1,0.017618465423583984,0.11183538436889648,9.6
12,5,0.043743252754211426,0.10424880981445313,3.3,0.02183523178100586,0.11022481918334961,3.3,0.019780278205871582,0.1048933982849121,3.5,0.019470906257629393,0.12006261348724365,13.1
12,6,0.038080906867980956,0.10443894863128662,3.0,0.020376181602478026,0.12597532272338868,3.0,0.018724489212036132,0.12511298656463624,3.0,0.011920547485351563,0.12848236560821533,16.2
12,7,0.030159401893615722,0.11413037776947021,3.0,0.02257685661315918,0.11749427318572998,3.0,0.019637751579284667,0.10564038753509522,3.0,0.013662958145141601,0.11486637592315674,18.6
12,8,0.03533539772033691,0.12425122261047364,3.0,0.02685890197753906,0.15674803256988526,3.0,0.02253744602203369,0.13242201805114745,3.0,0.027968788146972658,0.15310447216033934,19.6
12,9,0.03220851421356201,0.14066507816314697,1.5,0.026159048080444336,0.14273695945739745,1.5,0.02311069965362549,0.138517165184021,1.5,0.016477298736572266,0.12732558250427245,22.0
12,10,0.046321868896484375,0.13366613388061524,3.0,0.02647089958190918,0.13770341873168945,3.0,0.02334766387939453,0.13047235012054442,3.0,0.016056323051452638,0.12328886985778809,21.8
12,11,0.028279852867126466,0.1260054349899292,1.3,0.020870184898376463,0.11918072700500489,1.3,0.019997620582580568,0.12127175331115722,1.3,0.013108921051025391,0.14291462898254395,23.8
13,2,0.036847400665283206,0.10715663433074951,3.6,0.02255115509033203,0.1057347297668457,3.6,0.02006359100341797,0.12127072811126709,3.6,0.01773226261138916,0.10718138217926025,6.5
13,3,0.035379886627197266,0.1074310302734375,3.8,0.02033398151397705,0.11195549964904786,3.8,0.026726937294006346,0.12080433368682861,3.8,0.019411754608154298,0.1217203140258789,6.1
13,4,0.031784892082214355,0.10588676929473877,3.0,0.023520731925964357,0.11543645858764648,3.0,0.020478487014770508,0.11846308708190918,3.0,0.013673138618469239,0.1194610357284546,9.4
13,5,0.03301224708557129,0.11841452121734619,3.0,0.025499629974365234,0.11148679256439209,3.0,0.02183406352996826,0.12338805198669434,3.0,0.014220142364501953,0.12652206420898438,12.2
13,6,0.02904775142669678,0.102960205078125,1.9,0.03038477897644043,0.11656327247619629,1.9,0.019229745864868163,0.11052732467651367,1.9,0.014275121688842773,0.11801819801330567,13.9
13,7,0.0383812427520752,0.12108132839202881,4.4,0.023436546325683594,0.10723545551300048,3.8,0.02005877494812012,0.10856842994689941,4.0,0.018134140968322755,0.12273359298706055,15.4
13,8,0.02764124870300293,0.09866664409637452,2.3,0.02097175121307373,0.10562362670898437,2.3,0.018428587913513185,0.12862257957458495,2.3,0.01361227035522461,0.1055128812789917,20.6
13,9,0.027216410636901854,0.09423024654388427,3.0,0.020999217033386232,0.11604762077331543,3.0,0.017923450469970702,0.10359504222869872,3.0,0.022172975540161132,0.10561966896057129,25.0
13,10,0.025855541229248047,0.10280356407165528,1.7,0.020017671585083007,0.11291804313659667,1.7,0.01849360466003418,0.10787436962127686,1.7,0.013299798965454102,0.102970552444458,21.0
13,11,0.027260756492614745,0.09559760093688965,3.0,0.02206597328186035,0.11057615280151367,3.0,0.019417071342468263,0.11112139225006104,3.0,0.01326904296875,0.11080818176269532,23.4
13,12,0.0245314359664917,0.09447317123413086,1.5,0.0179340124130249,0.11704652309417725,1.5,0.016170525550842287,0.11025757789611816,1.5,0.011660051345825196,0.10181455612182617,26.4
14,2,0.032410812377929685,0.11068801879882813,3.8,0.0195981502532959,0.10488698482513428,3.8,0.017171859741210938,0.11558010578155517,3.8,0.015943169593811035,0.10851826667785644,5.4
14,3,0.03195059299468994,0.09299860000610352,2.9,0.02412569522857666,0.10590953826904297,2.9,0.02111973762512207,0.09965612888336181,2.9,0.013170528411865234,0.1225661039352417,10.1
14,4,0.036806321144104,0.10121574401855468,5.1,0.027956318855285645,0.09881134033203125,4.6,0.01718757152557373,0.10624475479125976,4.9,0.01800827980041504,0.10868995189666748,8.1
14,5,0.03530373573303223,0.10193483829498291,4.2,0.02093379497528076,0.09898369312286377,4.2,0.01786460876464844,0.11341552734375,4.5,0.026583218574523927,0.1107609748840332,12.8
14,6,0.03274824619293213,0.0987555742263794,3.0,0.017385435104370118,0.11109287738800049,3.0,0.015173935890197754,0.10409879684448242,3.0,0.010328125953674317,0.10484273433685302,18.0
14,7,0.03472402095794678,0.09538359642028808,3.3,0.02165985107421875,0.10034968852996826,3.3,0.029940223693847655,0.10238337516784668,3.7,0.020707416534423827,0.11494073867797852,16.8
14,8,0.02693960666656494,0.09614715576171876,3.0,0.021087646484375,0.10127339363098145,3.0,0.018723297119140624,0.11144461631774902,3.0,0.024012017250061034,0.11321418285369873,22.2
14,9,0.02600862979888916,0.09428145885467529,2.3,0.01971867084503174,0.10003120899200439,2.3,0.02740058898925781,0.10766582489013672,2.3,0.012846970558166504,0.10791823863983155,21.6
14,10,0.03849756717681885,0.1047975778579712,3.0,0.02399775981903076,0.09966185092926025,3.0,0.0299271821975708,0.10698504447937011,3.0,0.013767766952514648,0.1025003433227539,25.8
14,11,0.02792778015136719,0.11038544178009033,2.0,0.020749473571777345,0.1102787733078003,2.0,0.018088722229003908,0.1011049747467041,2.0,0.0133131742477417,0.10136127471923828,26.0
14,12,0.02930738925933838,0.10234971046447754,3.0,0.022062039375305174,0.10390870571136475,3.0,0.02010080814361572,0.11404309272766114,3.0,0.023697423934936523,0.11551883220672607,29.6
14,13,0.026463413238525392,0.11437015533447266,1.4,0.019866371154785158,0.11514573097229004,1.4,0.01750149726867676,0.1254939079284668,1.4,0.01262824535369873,0.10956995487213135,30.2
15,2,0.03311600685119629,0.1019474744796753,2.4,0.01950066089630127,0.11610116958618164,2.4,0.027769708633422853,0.10572450160980225,2.4,0.015082287788391113,0.11551640033721924,6.7
15,3,0.030701088905334472,0.10596787929534912,4.4,0.01700637340545654,0.11269752979278565,4.4,0.015779614448547363,0.12900543212890625,4.4,0.01614363193511963,0.11911673545837402,7.7
15,4,0.04247939586639404,0.1293621063232422,3.4,0.026058077812194824,0.11604974269866944,2.7,0.022863435745239257,0.1282193422317505,2.8,0.028814172744750975,0.13288297653198242,11.4
15,5,0.028445506095886232,0.10271964073181153,1.7,0.020936751365661622,0.10122976303100586,1.7,0.01872258186340332,0.11559543609619141,1.7,0.012037849426269532,0.11013560295104981,13.0
15,6,0.03780903816223145,0.09576153755187988,3.9,0.02136104106903076,0.11061031818389892,2.3,0.01922738552093506,0.1011005163192749,2.3,0.017069625854492187,0.12034115791320801,14.2
15,7,0.02543041706085205,0.10331382751464843,3.0,0.01822230815887451,0.1091609001159668,3.0,0.016501140594482423,0.10980162620544434,3.0,0.011056089401245117,0.10580368041992187,20.6
15,8,0.025898551940917967,0.103294038772583,2.4,0.020171356201171876,0.10019092559814453,2.4,0.0177593469619751,0.10172371864318848,2.4,0.012972664833068848,0.1104327917098999,23.2
15,9,0.04685521125793457,0.103464674949646,6.8,0.023539066314697266,0.10914521217346192,4.4,0.020401573181152342,0.10273733139038085,4.6,0.021326756477355956,0.11335749626159668,20.0
15,10,0.041980743408203125,0.09948995113372802,7.8,0.01902928352355957,0.11083517074584961,2.4,0.01813955307006836,0.1090822696685791,2.8,0.02029075622558594,0.09922623634338379,19.5
15,11,0.027561593055725097,0.10073468685150147,3.0,0.021380162239074706,0.10042705535888671,3.0,0.019478988647460938,0.11432931423187256,3.0,0.01411886215209961,0.1100043535232544,29.0
15,12,0.028066015243530272,0.11602151393890381,2.2,0.021440935134887696,0.10116720199584961,2.2,0.019524264335632324,0.11090950965881348,2.2,0.013959074020385742,0.09953851699829101,31.0
15,13,0.026976823806762695,0.09901812076568603,3.0,0.02083888053894043,0.11700987815856934,3.0,0.018539023399353028,0.09923183917999268,3.0,0.013623976707458496,0.10931427478790283,28.6
15,14,0.02542285919189453,0.09866235256195069,1.6,0.019586896896362303,0.11366491317749024,1.6,0.017467498779296875,0.10644457340240479,1.6,0.01246938705444336,0.12239015102386475,31.6
16,2,0.03325464725494385,0.10492732524871826,3.8,0.01792149543762207,0.10975303649902343,3.8,0.01585555076599121,0.11510658264160156,3.8,0.024956774711608887,0.10601458549499512,6.6
16,3,0.035828804969787596,0.09410862922668457,3.8,0.01912074089050293,0.09997732639312744,3.3,0.02631394863128662,0.11803171634674073,3.3,0.017382001876831053,0.10082821846008301,7.2
16,4,0.03899073600769043,0.10394477844238281,3.4,0.0249835729598999,0.11829352378845215,3.4,0.02231626510620117,0.10408174991607666,3.4,0.01986706256866455,0.10002357959747314,10.5
16,5,0.0348238468170166,0.09682095050811768,3.9,0.020576977729797365,0.10178239345550537,3.9,0.017628288269042967,0.11804027557373047,5.1,0.017827820777893067,0.10366969108581543,9.1
16,6,0.045346546173095706,0.13800723552703859,4.4,0.026816439628601075,0.11842882633209229,4.7,0.023274850845336915,0.13256313800811767,5.0,0.02347707748413086,0.11847505569458008,11.4
16,7,0.03763573169708252,0.12721710205078124,3.0,0.028600668907165526,0.12195963859558105,3.0,0.035423111915588376,0.10983040332794189,3.0,0.01656169891357422,0.12643284797668458,19.0
16,8,0.048149728775024415,0.1320467472076416,5.8,0.027346181869506835,0.1244124174118042,3.9,0.0240447998046875,0.11301093101501465,4.3,0.025546669960021973,0.13253726959228515,18.2
16,9,0.0311633825302124,0.11864993572235108,2.1,0.021935200691223143,0.11260602474212647,2.1,0.01959974765777588,0.11677353382110596,2.1,0.014621257781982422,0.11692531108856201,24.4
16,10,0.046391081809997556,0.10408892631530761,8.2,0.02436380386352539,0.10269293785095215,4.5,0.021429848670959473,0.11618533134460449,4.9,0.022063684463500977,0.1157149076461792,19.8
16,11,0.0303300142288208,0.11867721080780029,1.8,0.022736549377441406,0.11645550727844238,1.8,0.02018766403198242,0.11868114471435547,1.8,0.015630626678466798,0.1121757984161377,29.4
16,12,0.033933162689208984,0.11125271320343018,3.0,0.02652132511138916,0.12796740531921386,3.0,0.023398733139038085,0.1140171766281128,3.0,0.015422344207763672,0.12374291419982911,31.8
16,13,0.04315614700317383,0.11805365085601807,1.6,0.02446730136871338,0.12067034244537353,1.6,0.02245955467224121,0.11664528846740722,1.6,0.016808104515075684,0.1258701801300049,34.0
16,14,0.03412749767303467,0.1422778606414795,3.0,0.026345133781433105,0.11797688007354737,3.0,0.023995089530944824,0.1339109182357788,3.0,0.017046904563903807,0.11909692287445069,34.0
16,15,0.0407656192779541,0.12496528625488282,1.6,0.021780896186828613,0.12882285118103026,1.6,0.02050325870513916,0.11772828102111817,1.6,0.014421033859252929,0.114361572265625,35.4
17,2,0.036222076416015624,0.12801051139831543,4.7,0.019946742057800292,0.11668453216552735,4.7,0.030878376960754395,0.15152587890625,4.7,0.019394469261169434,0.1274116039276123,5.8
17,3,0.04670462608337402,0.13423464298248292,3.4,0.029349470138549806,0.1402308702468872,3.4,0.024960875511169434,0.11317377090454102,3.5,0.022916316986083984,0.1244537353515625,9.2
17,4,0.035615181922912596,0.11610145568847656,3.0,0.026576542854309083,0.11275551319122315,3.0,0.023920893669128418,0.11686358451843262,3.0,0.014769649505615235,0.1254671812057495,12.6
17,5,0.037921571731567384,0.11384246349334717,4.4,0.03299078941345215,0.10361950397491455,4.4,0.021145558357238768,0.11720876693725586,4.4,0.019718217849731445,0.11379570960998535,11.0
17,6,0.034814858436584474,0.13127410411834717,3.2,0.0206345796585083,0.10468358993530273,3.2,0.01773967742919922,0.10789697170257569,3.2,0.015071344375610352,0.12192652225494385,12.6
17,7,0.04183065891265869,0.10970535278320312,5.2,0.023676276206970215,0.10396144390106202,5.1,0.019798874855041504,0.11699867248535156,5.7,0.022335171699523926,0.11848814487457275,12.4
17,8,0.03622276782989502,0.10542628765106202,3.7,0.030309319496154785,0.10294008255004883,3.7,0.018290114402770997,0.11370797157287597,4.1,0.022224068641662598,0.10787825584411621,13.9
17,9,0.04141755104064941,0.11830756664276124,5.6,0.024343013763427734,0.10783610343933106,4.0,0.021750497817993163,0.1205066204071045,4.2,0.022268795967102052,0.10669510364532471,19.0
17,10,0.02879312038421631,0.10870518684387206,1.7,0.02121396064758301,0.1122481346130371,1.7,0.019137859344482422,0.1055142641067505,1.7,0.012375068664550782,0.11944584846496582,23.6
17,11,0.045809006690979,0.1025665283203125,8.0,0.023710799217224122,0.10175499916076661,4.1,0.031038427352905275,0.10462985038757325,4.6,0.021915912628173828,0.09816093444824218,23.6
17,12,0.028698205947875977,0.11621363162994384,1.9,0.023832941055297853,0.10861070156097412,1.9,0.019577431678771972,0.1122633695602417,1.9,0.014127349853515625,0.10359814167022705,31.4
17,13,0.028283405303955077,0.09774401187896728,3.0,0.022157764434814452,0.10874819755554199,3.0,0.01978926658630371,0.11177000999450684,3.0,0.013867616653442383,0.1124333381652832,32.8
17,14,0.031331419944763184,0.12440378665924072,1.4,0.024092340469360353,0.11744318008422852,1.4,0.02159721851348877,0.1158492088317871,1.4,0.016031408309936525,0.13208167552947997,33.8
17,15,0.03650345802307129,0.12948174476623536,3.0,0.03852856159210205,0.13671255111694336,3.0,0.02389261722564697,0.15704784393310547,3.0,0.0180208683013916,0.13532114028930664,30.4
17,16,0.03417840003967285,0.136321759223938,1.6,0.025442218780517577,0.12839787006378173,1.6,0.021653103828430175,0.12676551342010497,1.6,0.02915632724761963,0.1491917133331299,38.0
18,2,0.04908931255340576,0.12689473628997802,2.7,0.021709609031677245,0.11529405117034912,2.7,0.019183826446533204,0.11910574436187744,2.7,0.019096779823303222,0.13388092517852784,5.8
18,3,0.039810705184936526,0.13636474609375,3.0,0.03388657569885254,0.1387622356414795,3.0,0.027344012260437013,0.13768353462219238,3.0,0.016876029968261718,0.1444254159927368,10.2
18,4,0.033080768585205075,0.10997571945190429,3.0,0.025127387046813963,0.10195448398590087,3.0,0.022869253158569337,0.10898230075836182,3.0,0.013684535026550293,0.11336486339569092,13.1
18,5,0.041832566261291504,0.12605109214782714,4.1,0.039121389389038086,0.13558626174926758,4.1,0.022167444229125977,0.13402915000915527,4.4,0.020507407188415528,0.12448785305023194,13.0
18,6,0.0504321813583374,0.11292877197265624,2.6,0.02993957996368408,0.12474298477172852,2.6,0.025245928764343263,0.13146278858184815,2.6,0.0158444881439209,0.12271983623504638,13.8
18,7,0.04980461597442627,0.10167524814605713,4.9,0.023181629180908204,0.1153343915939331,4.1,0.01910579204559326,0.10787315368652343,4.2,0.019821691513061523,0.1174518346786499,16.3
18,8,0.045380592346191406,0.11309275627136231,5.1,0.026247692108154298,0.11967182159423828,5.1,0.02278125286102295,0.11146013736724854,5.8,0.025749850273132324,0.13134276866912842,14.5
18,9,0.04991416931152344,0.1140334129333496,8.3,0.024951791763305663,0.10948586463928223,3.9,0.021663570404052736,0.13852872848510742,4.1,0.02040700912475586,0.10863363742828369,22.1
18,10,0.029257774353027344,0.11535773277282715,3.0,0.022300410270690917,0.10831499099731445,3.0,0.01892549991607666,0.11901957988739013,3.0,0.013242840766906738,0.10472664833068848,28.0
18,11,0.030144286155700684,0.10930733680725098,2.1,0.022928547859191895,0.10742645263671875,2.1,0.02965991497039795,0.11863033771514893,2.1,0.013519668579101562,0.10879926681518555,31.4
18,12,0.056369566917419435,0.10937089920043945,10.0,0.025993204116821288,0.10452778339385986,4.7,0.022843527793884277,0.11636991500854492,4.8,0.03570544719696045,0.10782620906829835,26.3
18,13,0.046533203125,0.11110522747039794,8.2,0.021648716926574708,0.10796887874603271,2.4,0.01967489719390869,0.10829672813415528,2.8,0.024563050270080565,0.12031323909759521,23.5
18,14,0.029935169219970702,0.10875382423400878,3.0,0.02345397472381592,0.11557354927062988,3.0,0.03304831981658936,0.11145579814910889,3.0,0.014281272888183594,0.11390964984893799,35.6
18,15,0.029370784759521484,0.10042524337768555,1.7,0.022218942642211914,0.10767042636871338,1.7,0.021140694618225098,0.11574633121490478,1.7,0.015210676193237304,0.11446833610534668,36.8
18,16,0.03155615329742432,0.11360127925872802,3.0,0.023703932762145996,0.11907246112823486,3.0,0.02032291889190674,0.11367592811584473,3.0,0.014779305458068848,0.12090198993682862,35.2
18,17,0.028128623962402344,0.10823574066162109,1.3,0.020373964309692384,0.10750257968902588,1.3,0.017996811866760255,0.11832141876220703,1.3,0.01312582492828369,0.11627025604248047,36.2
19,2,0.03987271785736084,0.1164255142211914,2.6,0.021134400367736818,0.1214956521987915,2.6,0.01726853847503662,0.12024345397949218,2.6,0.018752741813659667,0.11702573299407959,6.8
19,3,0.03688497543334961,0.11717970371246338,3.2,0.01970088481903076,0.11351737976074219,3.2,0.017387008666992186,0.10810415744781494,3.2,0.018052053451538087,0.11360206604003906,7.4
19,4,0.055947184562683105,0.10165507793426513,5.6,0.02015986442565918,0.11386053562164307,4.1,0.017242288589477538,0.1069262981414795,4.3,0.017273664474487305,0.11986896991729737,7.4
19,5,0.04256248474121094,0.11160387992858886,4.1,0.028602123260498047,0.10762460231781006,4.1,0.023950624465942382,0.12079265117645263,4.5,0.020745348930358887,0.11854410171508789,12.5
19,6,0.040211844444274905,0.0969681978225708,4.2,0.022554707527160645,0.11428780555725097,4.1,0.0179614782333374,0.11472070217132568,4.9,0.017775559425354005,0.11682391166687012,12.7
19,7,0.04895970821380615,0.116237473487854,5.6,0.029421687126159668,0.10810296535491944,3.9,0.024626755714416505,0.11440069675445556,4.0,0.023809933662414552,0.1195061206817627,16.8
19,8,0.04404094219207764,0.10870165824890136,7.4,0.02147951126098633,0.11548895835876465,4.1,0.020154666900634766,0.10836734771728515,4.1,0.032188248634338376,0.10509257316589356,18.0
19,9,0.0341317892074585,0.12266807556152344,2.7,0.026016855239868165,0.10317752361297608,2.7,0.02304496765136719,0.1154947280883789,2.7,0.01476285457611084,0.11690566539764405,21.0
19,10,0.050966835021972655,0.10042259693145753,8.3,0.023834609985351564,0.11884510517120361,4.4,0.021393561363220216,0.11776018142700195,4.8,0.021677231788635253,0.11157293319702148,21.1
19,11,0.03135514259338379,0.12372038364410401,3.0,0.023902320861816408,0.10794439315795898,3.0,0.02075068950653076,0.11963427066802979,3.0,0.01512141227722168,0.10812361240386963,30.2
